Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-02 23:06,-0.003,0.062,0,0,0,0,v
2017-01-02 23:12,-0.085,0.059,0,0,0,0,v
2017-01-02 23:18,-0.030,0.059,0,0,0,0,v
2017-01-02 23:24,0.007,0.052,0,0,0,0,v
2017-01-02 23:30,-0.026,0.059,0,0,0,0,v
2017-01-02 23:36,0.069,0.046,0,0,0,0,v
2017-01-02 23:42,0.056,0.052,0,0,0,0,v
2017-01-02 23:48,0.016,0.049,0,0,0,0,v
2017-01-02 23:54,0.046,0.049,0,0,0,0,v
2017-01-03 00:00,0.161,0.052,0,0,0,0,v
2017-01-03 00:06,0.207,0.043,0,0,0,0,v
2017-01-03 00:12,0.217,0.046,0,0,0,0,v
2017-01-03 00:18,0.243,0.046,0,0,0,0,v
2017-01-03 00:24,0.335,0.046,0,0,0,0,v
2017-01-03 00:30,0.322,0.049,0,0,0,0,v
2017-01-03 00:36,0.476,0.046,0,0,0,0,v
2017-01-03 00:42,0.525,0.036,0,0,0,0,v
2017-01-03 00:48,0.489,0.043,0,0,0,0,v
2017-01-03 00:54,0.571,0.043,0,0,0,0,v
2017-01-03 01:00,0.679,0.033,0,0,0,0,v
2017-01-03 01:06,0.627,0.036,0,0,0,0,v
2017-01-03 01:12,0.719,0.046,0,0,0,0,v
2017-01-03 01:18,0.801,0.039,0,0,0,0,v
2017-01-03 01:24,0.840,0.036,0,0,0,0,v
2017-01-03 01:30,0.886,0.039,0,0,0,0,v
2017-01-03 01:36,0.951,0.033,0,0,0,0,v
2017-01-03 01:42,1.010,0.030,0,0,0,0,v
2017-01-03 01:48,1.083,0.030,0,0,0,0,v
2017-01-03 01:54,1.122,0.033,0,0,0,0,v
2017-01-03 02:00,1.227,0.036,0,0,0,0,v
2017-01-03 02:06,1.273,0.043,0,0,0,0,v
2017-01-03 02:12,1.302,0.036,0,0,0,0,v
2017-01-03 02:18,1.407,0.046,0,0,0,0,v
2017-01-03 02:24,1.483,0.043,0,0,0,0,v
2017-01-03 02:30,1.516,0.043,0,0,0,0,v
2017-01-03 02:36,1.555,0.059,0,0,0,0,v
2017-01-03 02:42,1.604,0.049,0,0,0,0,v
2017-01-03 02:48,1.693,0.052,0,0,0,0,v
2017-01-03 02:54,1.739,0.056,0,0,0,0,v
2017-01-03 03:00,1.778,0.056,0,0,0,0,v
2017-01-03 03:06,1.795,0.046,0,0,0,0,v
2017-01-03 03:12,1.844,0.056,0,0,0,0,v
2017-01-03 03:18,1.896,0.052,0,0,0,0,v
2017-01-03 03:24,2.014,0.059,0,0,0,0,v
2017-01-03 03:30,2.018,0.043,0,0,0,0,v
2017-01-03 03:36,1.995,0.039,0,0,0,0,v
2017-01-03 03:42,2.129,0.056,0,0,0,0,v
2017-01-03 03:48,2.234,0.049,0,0,0,0,v
2017-01-03 03:54,2.178,0.052,0,0,0,0,v
2017-01-03 04:00,2.244,0.056,0,0,0,0,v
2017-01-03 04:06,2.343,0.052,0,0,0,0,v
2017-01-03 04:12,2.290,0.062,0,0,0,0,v
2017-01-03 04:18,2.369,0.052,0,0,0,0,v
2017-01-03 04:24,2.415,0.059,0,0,0,0,v
2017-01-03 04:30,2.362,0.066,0,0,0,0,v
2017-01-03 04:36,2.415,0.059,0,0,0,0,v
2017-01-03 04:42,2.438,0.066,0,0,0,0,v
2017-01-03 04:48,2.421,0.059,0,0,0,0,v
2017-01-03 04:54,2.444,0.069,0,0,0,0,v
2017-01-03 05:00,2.500,0.066,0,0,0,0,v
2017-01-03 05:06,2.480,0.069,0,0,0,0,v
2017-01-03 05:12,2.480,0.075,0,0,0,0,v
2017-01-03 05:18,2.500,0.062,0,0,0,0,v
2017-01-03 05:24,2.503,0.059,0,0,0,0,v
2017-01-03 05:30,2.461,0.066,0,0,0,0,v
2017-01-03 05:36,2.493,0.066,0,0,0,0,v
2017-01-03 05:42,2.503,0.075,0,0,0,0,v
2017-01-03 05:48,2.434,0.062,0,0,0,0,v
2017-01-03 05:54,2.448,0.079,0,0,0,0,v
2017-01-03 06:00,2.454,0.079,0,0,0,0,v
2017-01-03 06:06,2.438,0.066,0,0,0,0,v
2017-01-03 06:12,2.365,0.072,0,0,0,0,v
2017-01-03 06:18,2.346,0.072,0,0,0,0,v
2017-01-03 06:24,2.362,0.079,0,0,0,0,v
2017-01-03 06:30,2.365,0.085,0,0,0,0,v
2017-01-03 06:36,2.251,0.082,0,0,0,0,v
2017-01-03 06:42,2.208,0.075,0,0,0,0,v
2017-01-03 06:48,2.244,0.085,0,0,0,0,v
2017-01-03 06:54,2.178,0.082,0,0,0,0,v
2017-01-03 07:00,2.152,0.085,0,0,0,0,v
2017-01-03 07:06,2.178,0.075,0,0,0,0,v
2017-01-03 07:12,2.106,0.089,0,0,0,0,v
2017-01-03 07:18,2.054,0.075,0,0,0,0,v
2017-01-03 07:24,2.100,0.072,0,0,0,0,v
2017-01-03 07:30,2.060,0.075,0,0,0,0,v
2017-01-03 07:36,1.978,0.089,0,0,0,0,v
2017-01-03 07:42,1.995,0.089,0,0,0,0,v
2017-01-03 07:48,1.995,0.085,0,0,0,0,v
2017-01-03 07:54,1.949,0.102,0,0,0,0,v
2017-01-03 08:00,1.909,0.062,0,0,0,0,v
2017-01-03 08:06,1.952,0.075,0,0,0,0,v
2017-01-03 08:12,1.903,0.062,0,0,0,0,v
2017-01-03 08:18,1.834,0.069,0,0,0,0,v
2017-01-03 08:24,1.870,0.079,0,0,0,0,v
2017-01-03 08:30,1.893,0.072,0,0,0,0,v
2017-01-03 08:36,1.808,0.082,0,0,0,0,v
2017-01-03 08:42,1.795,0.066,0,0,0,0,v
2017-01-03 08:48,1.772,0.072,0,0,0,0,v
2017-01-03 08:54,1.736,0.075,0,0,0,0,v
2017-01-03 09:00,1.726,0.072,0,0,0,0,v
2017-01-03 09:06,1.690,0.072,0,0,0,0,v
2017-01-03 09:12,1.650,0.072,0,0,0,0,v
2017-01-03 09:18,1.617,0.056,0,0,0,0,v
2017-01-03 09:24,1.654,0.079,0,0,0,0,v
2017-01-03 09:30,1.611,0.072,0,0,0,0,v
2017-01-03 09:36,1.568,0.066,0,0,0,0,v
2017-01-03 09:42,1.594,0.072,0,0,0,0,v
2017-01-03 09:48,1.562,0.072,0,0,0,0,v
2017-01-03 09:54,1.493,0.072,0,0,0,0,v
2017-01-03 10:00,1.516,0.062,0,0,0,0,v
2017-01-03 10:06,1.463,0.066,0,0,0,0,v
2017-01-03 10:12,1.480,0.069,0,0,0,0,v
2017-01-03 10:18,1.427,0.066,0,0,0,0,v
2017-01-03 10:24,1.388,0.069,0,0,0,0,v
2017-01-03 10:30,1.335,0.062,0,0,0,0,v
2017-01-03 10:36,1.401,0.066,0,0,0,0,v
2017-01-03 10:42,1.365,0.066,0,0,0,0,v
2017-01-03 10:48,1.322,0.059,0,0,0,0,v
2017-01-03 10:54,1.325,0.066,0,0,0,0,v
2017-01-03 11:00,1.322,0.072,0,0,0,0,v
2017-01-03 11:06,1.325,0.059,0,0,0,0,v
2017-01-03 11:12,1.362,0.059,0,0,0,0,v
2017-01-03 11:18,1.342,0.059,0,0,0,0,v
2017-01-03 11:24,1.325,0.072,0,0,0,0,v
2017-01-03 11:30,1.322,0.066,0,0,0,0,v
2017-01-03 11:36,1.312,0.072,0,0,0,0,v
2017-01-03 11:42,1.312,0.062,0,0,0,0,v
2017-01-03 11:48,1.342,0.062,0,0,0,0,v
2017-01-03 11:54,1.293,0.072,0,0,0,0,v
2017-01-03 12:00,1.339,0.062,0,0,0,0,v
2017-01-03 12:06,1.385,0.062,0,0,0,0,v
2017-01-03 12:12,1.391,0.072,0,0,0,0,v
2017-01-03 12:18,1.430,0.072,0,0,0,0,v
2017-01-03 12:24,1.476,0.066,0,0,0,0,v
2017-01-03 12:30,1.519,0.072,0,0,0,0,v
2017-01-03 12:36,1.545,0.062,0,0,0,0,v
2017-01-03 12:42,1.575,0.069,0,0,0,0,v
2017-01-03 12:48,1.631,0.066,0,0,0,0,v
2017-01-03 12:54,1.660,0.062,0,0,0,0,v
2017-01-03 13:00,1.624,0.052,0,0,0,0,v
2017-01-03 13:06,1.726,0.062,0,0,0,0,v
2017-01-03 13:12,1.752,0.062,0,0,0,0,v
2017-01-03 13:18,1.778,0.059,0,0,0,0,v
2017-01-03 13:24,1.847,0.056,0,0,0,0,v
2017-01-03 13:30,1.860,0.069,0,0,0,0,v
2017-01-03 13:36,1.932,0.079,0,0,0,0,v
2017-01-03 13:42,1.978,0.066,0,0,0,0,v
2017-01-03 13:48,2.090,0.069,0,0,0,0,v
2017-01-03 13:54,2.064,0.059,0,0,0,0,v
2017-01-03 14:00,2.142,0.075,0,0,0,0,v
2017-01-03 14:06,2.251,0.079,0,0,0,0,v
2017-01-03 14:12,2.283,0.069,0,0,0,0,v
2017-01-03 14:18,2.293,0.069,0,0,0,0,v
2017-01-03 14:24,2.339,0.069,0,0,0,0,v
2017-01-03 14:30,2.441,0.082,0,0,0,0,v
2017-01-03 14:36,2.464,0.089,0,0,0,0,v
2017-01-03 14:42,2.477,0.082,0,0,0,0,v
2017-01-03 14:48,2.595,0.079,0,0,0,0,v
2017-01-03 14:54,2.533,0.082,0,0,0,0,v
2017-01-03 15:00,2.664,0.072,0,0,0,0,v
2017-01-03 15:06,2.723,0.089,0,0,0,0,v
2017-01-03 15:12,2.789,0.075,0,0,0,0,v
2017-01-03 15:18,2.881,0.079,0,0,0,0,v
2017-01-03 15:24,2.894,0.082,0,0,0,0,v
2017-01-03 15:30,2.927,0.092,0,0,0,0,v
2017-01-03 15:36,3.097,0.082,0,0,0,0,v
2017-01-03 15:42,2.982,0.089,0,0,0,0,v
2017-01-03 15:48,3.110,0.082,0,0,0,0,v
2017-01-03 15:54,3.215,0.082,0,0,0,0,v
2017-01-03 16:00,3.232,0.105,0,0,0,0,v
2017-01-03 16:06,3.248,0.092,0,0,0,0,v
2017-01-03 16:12,3.314,0.082,0,0,0,0,v
2017-01-03 16:18,3.327,0.092,0,0,0,0,v
2017-01-03 16:24,3.373,0.095,0,0,0,0,v
2017-01-03 16:30,3.392,0.108,0,0,0,0,v
2017-01-03 16:36,3.435,0.092,0,0,0,0,v
2017-01-03 16:42,3.474,0.102,0,0,0,0,v
2017-01-03 16:48,3.455,0.092,0,0,0,0,v
2017-01-03 16:54,3.556,0.112,0,0,0,0,v
2017-01-03 17:00,3.517,0.102,0,0,0,0,v
2017-01-03 17:06,3.484,0.105,0,0,0,0,v
2017-01-03 17:12,3.570,0.105,0,0,0,0,v
2017-01-03 17:18,3.543,0.092,0,0,0,0,v
2017-01-03 17:24,3.481,0.108,0,0,0,0,v
2017-01-03 17:30,3.514,0.098,0,0,0,0,v
2017-01-03 17:36,3.474,0.112,0,0,0,0,v
2017-01-03 17:42,3.478,0.105,0,0,0,0,v
2017-01-03 17:48,3.438,0.105,0,0,0,0,v
2017-01-03 17:54,3.442,0.118,0,0,0,0,v
2017-01-03 18:00,3.402,0.112,0,0,0,0,v
2017-01-03 18:06,3.468,0.115,0,0,0,0,v
2017-01-03 18:12,3.373,0.128,0,0,0,0,v
2017-01-03 18:18,3.337,0.102,0,0,0,0,v
2017-01-03 18:24,3.304,0.098,0,0,0,0,v
2017-01-03 18:30,3.235,0.112,0,0,0,0,v
2017-01-03 18:36,3.176,0.095,0,0,0,0,v
2017-01-03 18:42,3.235,0.108,0,0,0,0,v
2017-01-03 18:48,3.100,0.105,0,0,0,0,v
2017-01-03 18:54,2.946,0.102,0,0,0,0,v
2017-01-03 19:00,3.025,0.102,0,0,0,0,v
2017-01-03 19:06,2.969,0.095,0,0,0,0,v
2017-01-03 19:12,2.890,0.102,0,0,0,0,v
2017-01-03 19:18,2.838,0.092,0,0,0,0,v
2017-01-03 19:24,2.828,0.102,0,0,0,0,v
2017-01-03 19:30,2.851,0.105,0,0,0,0,v
2017-01-03 19:36,2.723,0.112,0,0,0,0,v
2017-01-03 19:42,2.733,0.095,0,0,0,0,v
2017-01-03 19:48,2.595,0.115,0,0,0,0,v
2017-01-03 19:54,2.644,0.118,0,0,0,0,v
2017-01-03 20:00,2.592,0.105,0,0,0,0,v
2017-01-03 20:06,2.546,0.108,0,0,0,0,v
2017-01-03 20:12,2.523,0.112,0,0,0,0,v
2017-01-03 20:18,2.539,0.118,0,0,0,0,v
2017-01-03 20:24,2.497,0.112,0,0,0,0,v
2017-01-03 20:30,2.441,0.115,0,0,0,0,v
2017-01-03 20:36,2.487,0.102,0,0,0,0,v
2017-01-03 20:42,2.464,0.102,0,0,0,0,v
2017-01-03 20:48,2.418,0.115,0,0,0,0,v
2017-01-03 20:54,2.431,0.098,0,0,0,0,v
2017-01-03 21:00,2.411,0.102,0,0,0,0,v
2017-01-03 21:06,2.346,0.105,0,0,0,0,v
2017-01-03 21:12,2.267,0.128,0,0,0,0,v
2017-01-03 21:18,2.254,0.102,0,0,0,0,v
2017-01-03 21:24,2.178,0.108,0,0,0,0,v
2017-01-03 21:30,2.136,0.115,0,0,0,0,v
2017-01-03 21:36,2.195,0.089,0,0,0,0,v
2017-01-03 21:42,2.205,0.115,0,0,0,0,v
2017-01-03 21:48,2.106,0.115,0,0,0,0,v
2017-01-03 21:54,2.054,0.115,0,0,0,0,v
2017-01-03 22:00,2.149,0.121,0,0,0,0,v
2017-01-03 22:06,1.985,0.075,0,0,0,0,v
2017-01-03 22:12,2.041,0.098,0,0,0,0,v
2017-01-03 22:18,2.041,0.082,0,0,0,0,v
2017-01-03 22:24,1.955,0.089,0,0,0,0,v
2017-01-03 22:30,1.854,0.082,0,0,0,0,v
2017-01-03 22:36,1.814,0.098,0,0,0,0,v
2017-01-03 22:42,1.867,0.102,0,0,0,0,v
2017-01-03 22:48,1.775,0.095,0,0,0,0,v
2017-01-03 22:54,1.873,0.095,0,0,0,0,v
2017-01-03 23:00,1.798,0.089,0,0,0,0,v
2017-01-03 23:06,1.742,0.085,0,0,0,0,v
2017-01-03 23:12,1.808,0.098,0,0,0,0,v
2017-01-03 23:18,1.670,0.095,0,0,0,0,v
2017-01-03 23:24,1.637,0.092,0,0,0,0,v
2017-01-03 23:30,1.677,0.092,0,0,0,0,v
2017-01-03 23:36,1.611,0.092,0,0,0,0,v
2017-01-03 23:42,1.647,0.082,0,0,0,0,v
2017-01-03 23:48,1.591,0.089,0,0,0,0,v
2017-01-03 23:54,1.591,0.089,0,0,0,0,v
2017-01-04 00:00,1.496,0.089,0,0,0,0,v
2017-01-04 00:06,1.467,0.079,0,0,0,0,v
2017-01-04 00:12,1.506,0.082,0,0,0,0,v
2017-01-04 00:18,1.398,0.082,0,0,0,0,v
2017-01-04 00:24,1.493,0.082,0,0,0,0,v
2017-01-04 00:30,1.407,0.085,0,0,0,0,v
2017-01-04 00:36,1.470,0.079,0,0,0,0,v
2017-01-04 00:42,1.512,0.082,0,0,0,0,v
2017-01-04 00:48,1.683,0.079,0,0,0,0,v
2017-01-04 00:54,1.558,0.059,0,0,0,0,v
2017-01-04 01:00,1.631,0.059,0,0,0,0,v
2017-01-04 01:06,1.781,0.062,0,0,0,0,v
2017-01-04 01:12,1.663,0.059,0,0,0,0,v
2017-01-04 01:18,1.801,0.062,0,0,0,0,v
2017-01-04 01:24,1.736,0.066,0,0,0,0,v
2017-01-04 01:30,1.896,0.049,0,0,0,0,v
2017-01-04 01:36,1.919,0.069,0,0,0,0,v
2017-01-04 01:42,1.923,0.059,0,0,0,0,v
2017-01-04 01:48,1.962,0.049,0,0,0,0,v
2017-01-04 01:54,1.982,0.052,0,0,0,0,v
2017-01-04 02:00,2.008,0.056,0,0,0,0,v
2017-01-04 02:06,2.067,0.052,0,0,0,0,v
2017-01-04 02:12,2.070,0.056,0,0,0,0,v
2017-01-04 02:18,2.221,0.056,0,0,0,0,v
2017-01-04 02:24,2.280,0.052,0,0,0,0,v
2017-01-04 02:30,2.274,0.056,0,0,0,0,v
2017-01-04 02:36,2.339,0.052,0,0,0,0,v
2017-01-04 02:42,2.444,0.056,0,0,0,0,v
2017-01-04 02:48,2.490,0.049,0,0,0,0,v
2017-01-04 02:54,2.490,0.056,0,0,0,0,v
2017-01-04 03:00,2.503,0.052,0,0,0,0,v
2017-01-04 03:06,2.677,0.046,0,0,0,0,v
2017-01-04 03:12,2.582,0.052,0,0,0,0,v
2017-01-04 03:18,2.680,0.052,0,0,0,0,v
2017-01-04 03:24,2.717,0.056,0,0,0,0,v
2017-01-04 03:30,2.740,0.056,0,0,0,0,v
2017-01-04 03:36,2.802,0.049,0,0,0,0,v
2017-01-04 03:42,2.894,0.059,0,0,0,0,v
2017-01-04 03:48,2.897,0.052,0,0,0,0,v
2017-01-04 03:54,2.913,0.052,0,0,0,0,v
2017-01-04 04:00,2.986,0.049,0,0,0,0,v
2017-01-04 04:06,3.127,0.043,0,0,0,0,v
2017-01-04 04:12,3.117,0.075,0,0,0,0,v
2017-01-04 04:18,3.097,0.052,0,0,0,0,v
2017-01-04 04:24,3.173,0.052,0,0,0,0,v
2017-01-04 04:30,3.176,0.075,0,0,0,0,v
2017-01-04 04:36,3.248,0.056,0,0,0,0,v
2017-01-04 04:42,3.343,0.079,0,0,0,0,v
2017-01-04 04:48,3.264,0.075,0,0,0,0,v
2017-01-04 04:54,3.327,0.066,0,0,0,0,v
2017-01-04 05:00,3.383,0.066,0,0,0,0,v
2017-01-04 05:06,3.383,0.072,0,0,0,0,v
2017-01-04 05:12,3.389,0.075,0,0,0,0,v
2017-01-04 05:18,3.412,0.069,0,0,0,0,v
2017-01-04 05:24,3.474,0.069,0,0,0,0,v
2017-01-04 05:30,3.474,0.066,0,0,0,0,v
2017-01-04 05:36,3.484,0.069,0,0,0,0,v
2017-01-04 05:42,3.494,0.069,0,0,0,0,v
2017-01-04 05:48,3.438,0.079,0,0,0,0,v
2017-01-04 05:54,3.406,0.066,0,0,0,0,v
2017-01-04 06:00,3.527,0.085,0,0,0,0,v
2017-01-04 06:06,3.409,0.072,0,0,0,0,v
2017-01-04 06:12,3.438,0.069,0,0,0,0,v
2017-01-04 06:18,3.461,0.062,0,0,0,0,v
2017-01-04 06:24,3.363,0.075,0,0,0,0,v
2017-01-04 06:30,3.379,0.069,0,0,0,0,v
2017-01-04 06:36,3.333,0.069,0,0,0,0,v
2017-01-04 06:42,3.228,0.066,0,0,0,0,v
2017-01-04 06:48,3.176,0.072,0,0,0,0,v
2017-01-04 06:54,3.264,0.062,0,0,0,0,v
2017-01-04 07:00,3.143,0.056,0,0,0,0,v
2017-01-04 07:06,3.120,0.056,0,0,0,0,v
2017-01-04 07:12,3.061,0.066,0,0,0,0,v
2017-01-04 07:18,3.025,0.052,0,0,0,0,v
2017-01-04 07:24,3.064,0.059,0,0,0,0,v
2017-01-04 07:30,3.002,0.049,0,0,0,0,v
2017-01-04 07:36,2.861,0.046,0,0,0,0,v
2017-01-04 07:42,2.910,0.059,0,0,0,0,v
2017-01-04 07:48,2.841,0.049,0,0,0,0,v
2017-01-04 07:54,2.894,0.046,0,0,0,0,v
2017-01-04 08:00,2.749,0.056,0,0,0,0,v
2017-01-04 08:06,2.684,0.039,0,0,0,0,v
2017-01-04 08:12,2.759,0.039,0,0,0,0,v
2017-01-04 08:18,2.697,0.036,0,0,0,0,v
2017-01-04 08:24,2.602,0.039,0,0,0,0,v
2017-01-04 08:30,2.595,0.046,0,0,0,0,v
2017-01-04 08:36,2.520,0.043,0,0,0,0,v
2017-01-04 08:42,2.533,0.039,0,0,0,0,v
2017-01-04 08:48,2.549,0.036,0,0,0,0,v
2017-01-04 08:54,2.441,0.036,0,0,0,0,v
2017-01-04 09:00,2.388,0.033,0,0,0,0,v
2017-01-04 09:06,2.428,0.043,0,0,0,0,v
2017-01-04 09:12,2.379,0.036,0,0,0,0,v
2017-01-04 09:18,2.333,0.039,0,0,0,0,v
2017-01-04 09:24,2.333,0.030,0,0,0,0,v
2017-01-04 09:30,2.241,0.039,0,0,0,0,v
2017-01-04 09:36,2.260,0.033,0,0,0,0,v
2017-01-04 09:42,2.110,0.039,0,0,0,0,v
2017-01-04 09:48,2.087,0.030,0,0,0,0,v
2017-01-04 09:54,2.060,0.039,0,0,0,0,v
2017-01-04 10:00,1.916,0.033,0,0,0,0,v
2017-01-04 10:06,2.005,0.033,0,0,0,0,v
2017-01-04 10:12,1.883,0.036,0,0,0,0,v
2017-01-04 10:18,1.831,0.026,0,0,0,0,v
2017-01-04 10:24,1.808,0.026,0,0,0,0,v
2017-01-04 10:30,1.716,0.023,0,0,0,0,v
2017-01-04 10:36,1.680,0.030,0,0,0,0,v
2017-01-04 10:42,1.722,0.026,0,0,0,0,v
2017-01-04 10:48,1.611,0.023,0,0,0,0,v
2017-01-04 10:54,1.572,0.026,0,0,0,0,v
2017-01-04 11:00,1.568,0.023,0,0,0,0,v
2017-01-04 11:06,1.532,0.039,0,0,0,0,v
2017-01-04 11:12,1.545,0.030,0,0,0,0,v
2017-01-04 11:18,1.509,0.033,0,0,0,0,v
2017-01-04 11:24,1.434,0.026,0,0,0,0,v
2017-01-04 11:30,1.440,0.033,0,0,0,0,v
2017-01-04 11:36,1.486,0.023,0,0,0,0,v
2017-01-04 11:42,1.404,0.039,0,0,0,0,v
2017-01-04 11:48,1.342,0.023,0,0,0,0,v
2017-01-04 11:54,1.394,0.023,0,0,0,0,v
2017-01-04 12:00,1.358,0.020,0,0,0,0,v
2017-01-04 12:06,1.362,0.023,0,0,0,0,v
2017-01-04 12:12,1.385,0.020,0,0,0,0,v
2017-01-04 12:18,1.289,0.020,0,0,0,0,v
2017-01-04 12:24,1.345,0.026,0,0,0,0,v
2017-01-04 12:30,1.289,0.026,0,0,0,0,v
2017-01-04 12:36,1.434,0.030,0,0,0,0,v
2017-01-04 12:42,1.339,0.030,0,0,0,0,v
2017-01-04 12:48,1.286,0.026,0,0,0,0,v
2017-01-04 12:54,1.368,0.030,0,0,0,0,v
2017-01-04 13:00,1.309,0.026,0,0,0,0,v
2017-01-04 13:06,1.371,0.023,0,0,0,0,v
2017-01-04 13:12,1.434,0.033,0,0,0,0,v
2017-01-04 13:18,1.391,0.026,0,0,0,0,v
2017-01-04 13:24,1.463,0.026,0,0,0,0,v
2017-01-04 13:30,1.476,0.030,0,0,0,0,v
2017-01-04 13:36,1.506,0.023,0,0,0,0,v
2017-01-04 13:42,1.509,0.026,0,0,0,0,v
2017-01-04 13:48,1.660,0.030,0,0,0,0,v
2017-01-04 13:54,1.621,0.033,0,0,0,0,v
2017-01-04 14:00,1.667,0.036,0,0,0,0,v
2017-01-04 14:06,1.703,0.030,0,0,0,0,v
2017-01-04 14:12,1.778,0.026,0,0,0,0,v
2017-01-04 14:18,1.781,0.026,0,0,0,0,v
2017-01-04 14:24,1.867,0.023,0,0,0,0,v
2017-01-04 14:30,1.850,0.026,0,0,0,0,v
2017-01-04 14:36,1.909,0.000,1,0,0,0,v
2017-01-04 14:42,1.939,0.000,1,0,0,0,v
2017-01-04 14:48,1.995,0.026,0,0,0,0,v
2017-01-04 14:54,1.985,0.033,0,0,0,0,v
2017-01-04 15:00,2.080,0.030,0,0,0,0,v
2017-01-04 15:06,2.011,0.026,0,0,0,0,v
2017-01-04 15:12,2.182,0.030,0,0,0,0,v
2017-01-04 15:18,2.192,0.026,0,0,0,0,v
2017-01-04 15:24,2.201,0.030,0,0,0,0,v
2017-01-04 15:30,2.211,0.039,0,0,0,0,v
2017-01-04 15:36,2.303,0.030,0,0,0,0,v
2017-01-04 15:42,2.254,0.026,0,0,0,0,v
2017-01-04 15:48,2.365,0.049,0,0,0,0,v
2017-01-04 15:54,2.395,0.030,0,0,0,0,v
2017-01-04 16:00,2.359,0.036,0,0,0,0,v
2017-01-04 16:06,2.385,0.036,0,0,0,0,v
2017-01-04 16:12,2.503,0.030,0,0,0,0,v
2017-01-04 16:18,2.477,0.039,0,0,0,0,v
2017-01-04 16:24,2.497,0.043,0,0,0,0,v
2017-01-04 16:30,2.602,0.039,0,0,0,0,v
2017-01-04 16:36,2.694,0.039,0,0,0,0,v
2017-01-04 16:42,2.621,0.049,0,0,0,0,v
2017-01-04 16:48,2.749,0.052,0,0,0,0,v
2017-01-04 16:54,2.782,0.046,0,0,0,0,v
2017-01-04 17:00,2.759,0.049,0,0,0,0,v
2017-01-04 17:06,2.802,0.049,0,0,0,0,v
2017-01-04 17:12,2.890,0.036,0,0,0,0,v
2017-01-04 17:18,2.831,0.056,0,0,0,0,v
2017-01-04 17:24,2.858,0.039,0,0,0,0,v
2017-01-04 17:30,2.966,0.046,0,0,0,0,v
2017-01-04 17:36,2.881,0.046,0,0,0,0,v
2017-01-04 17:42,2.933,0.043,0,0,0,0,v
2017-01-04 17:48,2.986,0.049,0,0,0,0,v
2017-01-04 17:54,2.976,0.056,0,0,0,0,v
2017-01-04 18:00,3.028,0.046,0,0,0,0,v
2017-01-04 18:06,3.015,0.046,0,0,0,0,v
2017-01-04 18:12,2.992,0.059,0,0,0,0,v
2017-01-04 18:18,3.009,0.052,0,0,0,0,v
2017-01-04 18:24,3.084,0.043,0,0,0,0,v
2017-01-04 18:30,2.982,0.052,0,0,0,0,v
2017-01-04 18:36,2.927,0.039,0,0,0,0,v
2017-01-04 18:42,2.969,0.039,0,0,0,0,v
2017-01-04 18:48,2.917,0.052,0,0,0,0,v
2017-01-04 18:54,2.861,0.046,0,0,0,0,v
2017-01-04 19:00,2.871,0.049,0,0,0,0,v
2017-01-04 19:06,2.848,0.046,0,0,0,0,v
2017-01-04 19:12,2.802,0.046,0,0,0,0,v
2017-01-04 19:18,2.743,0.062,0,0,0,0,v
2017-01-04 19:24,2.680,0.075,0,0,0,0,v
2017-01-04 19:30,2.664,0.062,0,0,0,0,v
2017-01-04 19:36,2.651,0.066,0,0,0,0,v
2017-01-04 19:42,2.546,0.062,0,0,0,0,v
2017-01-04 19:48,2.513,0.059,0,0,0,0,v
2017-01-04 19:54,2.480,0.066,0,0,0,0,v
2017-01-04 20:00,2.359,0.085,0,0,0,0,v
2017-01-04 20:06,2.336,0.066,0,0,0,0,v
2017-01-04 20:12,2.283,0.079,0,0,0,0,v
2017-01-04 20:18,2.195,0.072,0,0,0,0,v
2017-01-04 20:24,2.123,0.082,0,0,0,0,v
2017-01-04 20:30,2.123,0.082,0,0,0,0,v
2017-01-04 20:36,2.034,0.075,0,0,0,0,v
2017-01-04 20:42,1.998,0.092,0,0,0,0,v
2017-01-04 20:48,1.982,0.105,0,0,0,0,v
2017-01-04 20:54,1.985,0.085,0,0,0,0,v
2017-01-04 21:00,1.942,0.066,0,0,0,0,v
2017-01-04 21:06,1.926,0.082,0,0,0,0,v
2017-01-04 21:12,1.939,0.069,0,0,0,0,v
2017-01-04 21:18,1.844,0.066,0,0,0,0,v
2017-01-04 21:24,1.778,0.085,0,0,0,0,v
2017-01-04 21:30,1.841,0.069,0,0,0,0,v
2017-01-04 21:36,1.778,0.082,0,0,0,0,v
2017-01-04 21:42,1.739,0.079,0,0,0,0,v
2017-01-04 21:48,1.745,0.075,0,0,0,0,v
2017-01-04 21:54,1.614,0.075,0,0,0,0,v
2017-01-04 22:00,1.650,0.079,0,0,0,0,v
2017-01-04 22:06,1.650,0.089,0,0,0,0,v
2017-01-04 22:12,1.581,0.072,0,0,0,0,v
2017-01-04 22:18,1.572,0.069,0,0,0,0,v
2017-01-04 22:24,1.532,0.059,0,0,0,0,v
2017-01-04 22:30,1.460,0.066,0,0,0,0,v
2017-01-04 22:36,1.421,0.056,0,0,0,0,v
2017-01-04 22:42,1.444,0.069,0,0,0,0,v
2017-01-04 22:48,1.398,0.089,0,0,0,0,v
2017-01-04 22:54,1.348,0.089,0,0,0,0,v
2017-01-04 23:00,1.375,0.069,0,0,0,0,v
2017-01-04 23:06,1.247,0.075,0,0,0,0,v
